"_id","project_name","beneficiary_name","total_amount","eu_cofinancing_amount","total_amount_eligible","eu_cofinancing_amount_eligible","amount","amount_kind","approval_date","beneficiary_address","beneficiary_city","beneficiary_country","beneficiary_country_code","beneficiary_county","beneficiary_id","beneficiary_nuts_code","beneficiary_nuts_region","beneficiary_person","beneficiary_postal_code","beneficiary_url","cci_program_code","completion_date","currency","eu_cofinancing_rate","final_payment_date","first_payment_date","fund_acronym","funding_period","management_authority","member_state_amount","operational_programme","priority_label","priority_number","project_description","project_status","source","starting_date","theme_code","theme_name","third_party_amount","total_amount_applied"
9399,Wdrożenie indywidualnego systemu rozliczania kosztów centralnego ogrzewania i wody na bazie urządzeń elektronicznych z przesyłem danych drogą radiową przez Przedsiębiorstwo Projektowo-Budowlane PERFEKT Sp.z o.o. w zasobach spółdzielni mieszkaniowych na te,Przedsiębiorstwo Projektowo - Budowlane PERFEKT Spółka z ograniczoną odpowiedzialnością.,6945562.63,2659820.83,,,667154.4607162717,eu_cofinancing_amount,,"","",POLSKA,PL,"",Budowlane odpowiedzialnoscia ograniczona perfekt projektowo przedsiebiorstwo spolka z,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9400,Poprawa jakości obsługi pacjentów i kontrahentów poprzez stworzenie e-Platformy i ucyfrowienie zakładu diagnostyki obrazowej w Szpitalu Specjalistycznym im. F. Ceynowy w Wejherowie,Szpital Specjalistyczny im. Floriana Ceynowy Sp. z o.o.,3898076.25,2659473.88,,,667067.4363432257,eu_cofinancing_amount,,"","",POLSKA,PL,"",Ceynowy floriana im oo sp specjalistyczny szpital z,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9401,Uruchomienie innowacyjnej linii technologicznej z wykorzystaniem nowej technologii IPP,DRUK MARKUSZEWSCY Spółką z ograniczoną odpowiedzialnością,7219144.0,2659349.95,,,667036.3513726201,eu_cofinancing_amount,,"","",POLSKA,PL,"",Druk markuszewscy odpowiedzialnoscia ograniczona spolka z,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9402,Bezpieczny Dolny Śląsk - wzmocnienie systemu ochrony przeciwpożarowej Obszarów Natura 2000 - Bory Dolnośląskie,Komenda Wojewódzka Państwowej Straży Pożarnej we Wrocławiu,3142372.2,2658993.12,,,666946.8488303691,eu_cofinancing_amount,,"","",POLSKA,PL,"",Komenda panstwowej pozarnej strazy we wojewodzka wroclawiu,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9403,"Podniesienie zdolności SPZOZ w Augustowie do świadczenia procedur w zakresie diagnostyki, leczenia i zabiegów ratujących życie dzieci i dorosłych",Samodzielny Publiczny Zakład Opieki Zdrowotnej w Augustowie,3165779.36,2658926.44,,,666930.1236965033,eu_cofinancing_amount,,"","",POLSKA,PL,"",Augustowie opieki publiczny samodzielny w zaklad zdrowotnej,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9404,Budowa zakładu do produkcji ściennego zespołu wentylacyjnego,"Firma ""Bartosz"" Spółka Jawna Bujwicki, Sobiech",7672877.69,2658584.09,,,666844.2531269334,eu_cofinancing_amount,,"","",POLSKA,PL,"",Bartosz bujwicki firma jawna sobiech spolka,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9405,Rozbudowa Zespołu Szkół im. Jana Pawła II w Mętowie gm. Głusk wraz z budową boiska sportowego ze sztuczna nawierzchnią,Gmina Głusk,3448677.37,2658507.89,,,666825.140121526,eu_cofinancing_amount,,"","",POLSKA,PL,"",Glusk gmina,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9406,Powstanie Centrum Przetwarzania Danych w Olsztynie,"""SPRINT"" Spółka Akcyjna",7613585.85,2658334.69,,,666781.6969123846,eu_cofinancing_amount,,"","",POLSKA,PL,"",Sa sprint,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9407,„Przebudowa drogi powiatowej 1393 R Strażów – Krzemienica w miejscowości Krzemienica”,Powiat Łańcucki,3800792.32,2657929.62,,,666680.0944832457,eu_cofinancing_amount,,"","",POLSKA,PL,"",Lancucki powiat,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9408,Przeciwdziałanie wykluczeniu cyfrowemu w gminie Cekcyn,Gmina Cekcyn,3129433.28,2657592.15,,,666595.4479486677,eu_cofinancing_amount,,"","",POLSKA,PL,"",Cekcyn gmina,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9409,Wdrożenie innowacyjnej technologii produkcji ortopedycznych elementów implantacyjnych Spółki Michael Bubolz,Paragon Siechnice spółka z ograniczoną odpowiedzialnością,11495886.6,2657568.89,,,666589.6137163084,eu_cofinancing_amount,,"","",POLSKA,PL,"",Odpowiedzialnoscia ograniczona paragon siechnice spolka z,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9410,"Przebudowa dróg powiatowych Jarocin-Ulanów-Rudnik o dł. 10 077,50 mb",Powiat Niżański,3861154.62,2656344.74,,,666282.5640369186,eu_cofinancing_amount,,"","",POLSKA,PL,"",Nizanski powiat,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9411,Budowa kanalizacji sanitarnej wraz z przyłączami dla miejscowości Leśnica wraz z uwzględnieniem przyległych do kolektora posesji we wsi Zakrucze gmina Małogoszcz,Gmina Małogoszcz,4486570.51,2656057.81,,,666210.5942909664,eu_cofinancing_amount,,"","",POLSKA,PL,"",Gmina malogoszcz,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9412,Budowa kanalizacji sanitarnej w gminie Koszęcin zadanie IV część B dla miejscowości Strzebiń,Gmina Koszęcin,3842648.54,2655968.15,,,666188.1051562574,eu_cofinancing_amount,,"","",POLSKA,PL,"",Gmina koszecin,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9413,Usprawnienie komunikacyjne centrum miasta Bierunia,Gmina Bieruń,4551527.89,2655881.42,,,666166.3509441973,eu_cofinancing_amount,,"","",POLSKA,PL,"",Bierun gmina,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9414,Wdrożenie innowacyjnej platformy technologicznej opartej na technologii WiMAX w sieci INEA S.A.,INEA S.A.,6448897.15,2655781.28,,,666141.2331441775,eu_cofinancing_amount,,"","",POLSKA,PL,"",Inea sa,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9416,Minimalizacja zagrożeń środowiskowych poprzez usunięcie i utylizację materiałów azbestowych z budynków Górnośląskiego Centrum Medycznego w Katowicach – Ochojcu,Samodzielny Publiczny Szpital Kliniczny Nr 7 Śląskiego Uniwersytetu Medycznego w Katowicach Górnośląskie Centrum Medyczne im. prof. Leszka Gieca,4264139.79,2654089.41,,,665716.8667339588,eu_cofinancing_amount,,"","",POLSKA,PL,"","7 centrum gieca gornoslaskie im katowicach kliniczny leszka medyczne medycznego nr prof publiczny samodzielny slaskiego szpital uniwersytetu w",PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9417,Kompleksowe zagospodarowanie terenów wokół Jeziora Miejskiego i Jeziora Zaleskiego,Gmina Miasto Złotów,4299158.29,2653337.13,,,665528.1747167947,eu_cofinancing_amount,,"","",POLSKA,PL,"",Gmina miasto zlotow,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9418,Wdrożenie innowacyjnej technologii produkcji tłoka i jego zastosowanie w jednośladach.,ALMOT Mikołaj Sibora Spółka Komandytowa,5589304.47,2653020.0,,,665448.6300001956,eu_cofinancing_amount,,"","",POLSKA,PL,"",Almot komandytowa mikolaj sibora spolka,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9419,"Budowa pawilonu dydaktyczno-rewalidacyjnego w SOSW we Frysztaku dla kształcenia młodzieży w zawodach kucharz, cukiernik, stolarz, blacharz, ślusarz, murarz, betoniarz zbrojarz, posadzkarz, malarz.",Powiat Strzyżowski,4460167.84,2652268.8,,,665260.2088760216,eu_cofinancing_amount,,"","",POLSKA,PL,"",Powiat strzyzowski,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9420,Koszty funkcjonowania siedziby departamentów UMWW zaangażowanych w WRPO w 2009 r.,Urząd Marszałkowski Województwa Wielkopolskiego,2652257.0,2652257.0,,,665257.2491192787,eu_cofinancing_amount,,"","",POLSKA,PL,"",Marszalkowski urzad wielkopolskiego wojewodztwa,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9421,Przebudowa lądowiska wraz z niezbędną infrastrukturą służącą polepszeniu dostępności do Szpitalnego Oddziału Ratunkowego Wojskowego Instytutu Medycznego,Wojskowy Instytut Medyczny,3120090.17,2652076.64,,,665212.0099899443,eu_cofinancing_amount,,"","",POLSKA,PL,"",Instytut medyczny wojskowy,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9422,Wdrożenie innowacyjnej technologii modyfikowania poliuretanem farb graficznych poliwinylobutyralowych,Chespa- Farby Graficzne Sp. z o.o.,8200000.0,2652000.0,,,665192.7866207261,eu_cofinancing_amount,,"","",POLSKA,PL,"",Chespa farby graficzne oo sp z,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9423,Budowa autoryzowanego serwisu MAN-STAR TRUCKS w Nowej Soli warunkiem podniesienia i utrzymania zdolności konkurencyjnej ZASTAL,ZASTAL Transport Sp. z o.o.,12097508.42,2651424.52,,,665048.4407893368,eu_cofinancing_amount,,"","",POLSKA,PL,"",Oo sp transport z zastal,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9424,"„Wdrożenie nowatorskiej technologii produkcji recyklingowych mieszanek mineralno – asfaltowych, Multi Ecological Tower”","""ZIAJKA ZBIGNIEW PRZEDSIĘBIORSTWO DROGOWE""",8148876.0,2650607.7,,,664843.5604077502,eu_cofinancing_amount,,"","",POLSKA,PL,"",Drogowe przedsiebiorstwo zbigniew ziajka,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9425,Dywersyfikacja działalności gospodarczej PPU PALBUD poprzez budowę nowego zakładu produkującego pellet,Przedsiębiorstwo Produkcyjno - Usługowe PAL-BUD,9882628.3,2650340.97,,,664776.657364019,eu_cofinancing_amount,,"","",POLSKA,PL,"",Bud pal produkcyjno przedsiebiorstwo uslugowe,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9426,Zwiększenie konkurencyjności przedsiębiorstwa spedycyjnego HORIZON na rynku regionalnym i krajowym poprzez budowę bazy biurowo - magazynowej.,HORIZON Tomasz Kamaszewski,6388051.59,2650168.37,,,664733.3646509832,eu_cofinancing_amount,,"","",POLSKA,PL,"",Horizon kamaszewski tomasz,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9427,Podniesienie konkurencyjności przedsiębiorstw z Polski Wschodniej w ramach Wschodniego Klastra Obróbki Metali,Wojewódzki Klub Techniki i Recjonalizacji,3463856.32,2649850.07,,,664653.5264669781,eu_cofinancing_amount,,"","",POLSKA,PL,"",I klub recjonalizacji techniki wojewodzki,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9428,Rewitalizacja i zagospodarowanie przestrzeni publicznej wokół zabytkowego rynku miejskiego w Leżajsku,Miasto Leżajsk,4380698.25,2649553.98,,,664579.2591471476,eu_cofinancing_amount,,"","",POLSKA,PL,"",Lezajsk miasto,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9429,Dostosowanie dróg gminnych do sieci dróg powatowych i drogi krajowej,Gmina Mońki,7278564.94,2649535.66,,,664574.6639993909,eu_cofinancing_amount,,"","",POLSKA,PL,"",Gmina monki,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9430,Sieć Tablic Elektronicznej Informacji Pasażerskiej na terenie Miasta Rybnik,Miasto Rybnik,3159670.19,2649334.46,,,664524.1976386564,eu_cofinancing_amount,,"","",POLSKA,PL,"",Miasto rybnik,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9431,Uporządkowanie gospodarki ściekowej w gminie Ustrzyki Dolne - budowa wodociągu wiejskiego w Dźwiniaczu Dolnym i Stańkowej,Gmina Ustrzyki Dolne,3784503.98,2649152.79,,,664478.6299261581,eu_cofinancing_amount,,"","",POLSKA,PL,"",Dolne gmina ustrzyki,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9432,"Budowa krytej pływalni w ramach Regionalnego Centrum Rekreacji i Rehabilitacji w Nowej Dębie, ul. Kościuszki 14",Gmina Nowa Dęba,11562473.29,2649049.12,,,664452.6267073839,eu_cofinancing_amount,,"","",POLSKA,PL,"",Deba gmina nowa,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9433,Wykorzystanie energii promieniowania słonecznego poprzez budowę wspomagającej instalacji fotowoltaicznej i solarnej w Samodzielnym Publicznym Psychiatrycznym Zakładzie Opieki Zdrowotnej im. Dr. Stanisława Deresza w Choroszczy,Samodzielny Publiczny Psychiatryczny Zakład Opieki Zdrowotnej im. dr. St. Deresza w Choroszczy,3136192.25,2649035.41,,,664449.1878713716,eu_cofinancing_amount,,"","",POLSKA,PL,"",Choroszczy deresza dr im opieki psychiatryczny publiczny samodzielny st w zaklad zdrowotnej,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9434,Przebudowa drogi powiatowej 1401S Buczkowice-Rybarzowice w miejscowości Buczkowice i Rybarzowice,Powiat Bielski,3658167.09,2648786.3,,,664386.7043966074,eu_cofinancing_amount,,"","",POLSKA,PL,"",Bielski powiat,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9435,"Zakup wyposażenia dla OSP Moszenki, OSP Pawlin, OSP Strzeszkowice Duże i OSP Babin należących do Krajowego Systemu Ratowniczo-Gaśniczego.",Gmina Jastków,3116210.0,2648778.5,,,664384.7479472349,eu_cofinancing_amount,,"","",POLSKA,PL,"",Gmina jastkow,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9436,Prace Badawczo-Rozwojowe nad konstrukcją innowacyjnych statków powietrznych o masie powyżej 560 kilogramów w firmie CELIER AVIATION.,"ARTUR TRENDAK, AVIATION",7544894.93,2648315.25,,,664268.5524123925,eu_cofinancing_amount,,"","",POLSKA,PL,"",Artur aviation trendak,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9437,Wzmocnienie konkurencyjności firmy poprzez uruchomienie Centrum Logistyczno-Transportowego Maszoński-Logistic,MASZOŃSKI LOGISTIC Spółka z ograniczoną odpowiedzialnością Spółka Komandytowa,11375745.95,2648175.0,,,664233.3739477154,eu_cofinancing_amount,,"","",POLSKA,PL,"",Komandytowa logistic maszonski odpowiedzialnoscia ograniczona spolka z,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9438,"""Kotłownia wykorzystująca biomasę dla Zespołu Szkół w Ostrowie Lubelskim""",Powiat Lubartowski,4166181.12,2648047.84,,,664201.4788064082,eu_cofinancing_amount,,"","",POLSKA,PL,"",Lubartowski powiat,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9439,Budowa sali sportowej z zapleczem przy Zespole Szkół Publicznych w Kaliskach,Gmina Kaliska,4452278.26,2647844.97,,,664150.5935648464,eu_cofinancing_amount,,"","",POLSKA,PL,"",Gmina kaliska,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9440,Opracowanie koncepcji materiałowej i konstrukcyjnej innowacyjnego systemu konstrukcji stalowych – ADAMANTIS,KOLB Spółka z ograniczoną odpowiedzialnością,7630120.93,2647159.67,,,663978.7019296009,eu_cofinancing_amount,,"","",POLSKA,PL,"",Kolb odpowiedzialnoscia ograniczona spolka z,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9441,ZWIĘKSZENIE KONKURENCYJNOŚCI FIRMY MURABET POPRZEZ ZAKUP SPECJALISTYCZNEJ LINII PRODUKCYJNEJ UMOŻLIWIAJĄCEJ ZRÓŻNICOWANIE PRODUKCJI I WPROWADZENIE DO OFERTY NOWYCH PRODUKTÓW,PRZEDSIĘBIORSTWO USŁUGOWO- HANDLOWO- PRODUKCYJNE MURABET ŚWIĄTKOWSKI WOJCIECH,6389350.06,2646900.0,,,663913.5697233785,eu_cofinancing_amount,,"","",POLSKA,PL,"",Handlowo murabet produkcyjne przedsiebiorstwo swiatkowski uslugowo wojciech,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
9442,"POPRAWA BEZPIECZEŃSTWA CHEMICZNO-EKOLOGICZNEGO NA OBSZARACH LASÓW JANOWSKICH, PUSZCZY SOLSKIEJ I ROZTOCZA",Komenda Powiatowa Państwowej Straży Pożarnej w Janowie Lubelskim,3127120.0,2646645.0,,,663849.6088785111,eu_cofinancing_amount,,"","",POLSKA,PL,"",Janowie komenda lubelskim panstwowej powiatowa pozarnej strazy w,PL,POLSKA,"","","","",,PLN,"",,,ERDF,"2007-2013","",,"","","","","","",,"","",,
